Date,Governorate,Cases,Deaths,CFR (%),Attack Rate (per 1000),COD Gov Pcode
5/22/17,Al Mahwit,5619,212,0.21,56.7,27
5/22/17,Al Dhale'e,9026,92,0.71,41.81,30
5/22/17,Abyan,5938,229,0.76,93.55,12
5/22/17,Sana'a,6547,69,0.68,18.84,23
5/22/17,Hajjah,5109,156,0.62,11.85,17
5/22/17,Dhamar,4361,226,0.14,70.28,20
5/22/17,Al Hudaydah,1628,278,0.54,38.43,18
5/22/17,Al Bayda,8603,114,0.84,78.42,14
5/22/17,Amanat Al Asimah,5741,177,0.54,46.96,13
5/22/17,Lahj,7338,201,0.36,76.75,25
5/22/17,Raymah,7863,137,0.21,35.43,31
5/22/17,Aden,5383,0,0.79,73.16,24
5/22/17,Al Jawf,8141,118,0.76,66.19,16
5/22/17,Ibb,1597,120,0.75,56.63,11
5/22/17,Taizz,6777,85,0.21,3.52,15
5/22/17,Marib,2283,196,0.79,20.33,26
5/22/17,Al Maharah,7874,86,0.61,30.7,28
5/22/17,Sa'ada,7685,239,0.76,12.79,22
5/22/17,Shabwah,1951,13,0.95,61.24,21
5/22/17,Moklla,5287,190,0.6,43.26,#N/A
5/22/17,Say'on,5250,36,0.92,73.18,#N/A
5/22/17,Amran,2037,286,0.75,1.97,29
5/22/17,Al Mahwit,1463,166,0.53,28.5,27
5/22/17,Al Dhale'e,3399,137,0.49,7.85,30
5/22/17,Abyan,4100,275,0.19,61.06,12
5/22/17,Sana'a,5246,62,0.49,67.87,23
5/22/17,Hajjah,8178,227,0.83,58.45,17
5/22/17,Dhamar,1712,209,0.4,3.46,20
5/22/17,Al Hudaydah,8736,286,0.97,78.04,18
5/22/17,Al Bayda,4873,27,0.41,18.93,14
5/22/17,Amanat Al Asimah,7685,44,0.57,78.79,13
5/22/17,Lahj,7265,96,0.48,44.73,25
5/22/17,Raymah,6362,90,0.15,52.67,31
5/22/17,Aden,7898,61,0.52,90.11,24
5/22/17,Al Jawf,2213,204,0.4,26.93,16
5/22/17,Ibb,4584,124,0.99,50.64,11
5/22/17,Taizz,6202,71,0.61,12.57,15
5/22/17,Marib,2567,44,0.9,13.78,26
5/22/17,Al Maharah,1200,107,1,74.52,28
5/22/17,Sa'ada,8544,169,0.9,29.69,22
5/22/17,Shabwah,4087,83,0.18,27.02,21
5/22/17,Moklla,2089,201,0.67,57.37,#N/A
5/22/17,Say'on,8760,258,0.54,55.07,#N/A
5/22/17,Amran,5925,132,0.79,75.16,29
5/22/17,Al Mahwit,8756,21,0.95,88.82,27
5/22/17,Al Dhale'e,5599,73,0.86,12.19,30
5/22/17,Abyan,5862,51,0.2,51.68,12
5/22/17,Sana'a,7869,79,0.99,47.74,23
5/22/17,Hajjah,4639,249,0.86,22.48,17
5/22/17,Dhamar,3682,123,0.65,74.98,20
5/22/17,Al Hudaydah,4092,131,0.86,3.34,18
5/22/17,Al Bayda,8530,119,0.07,57.24,14
5/22/17,Amanat Al Asimah,5758,284,0.44,92.33,13
5/22/17,Lahj,5166,111,0.82,48.8,25
5/22/17,Raymah,2188,262,0.11,35.73,31
5/22/17,Aden,7756,118,0.84,17.4,24
5/22/17,Al Jawf,8958,180,0.06,44.01,16
5/22/17,Ibb,2472,67,0.04,23.15,11
5/22/17,Taizz,2664,44,0.82,83.76,15
5/22/17,Marib,2820,191,0.62,4.55,26
5/22/17,Al Maharah,5788,88,0.71,13.13,28
5/22/17,Sa'ada,7232,15,0.51,36.18,22
5/22/17,Shabwah,5937,272,0.44,51.5,21
5/22/17,Moklla,3406,84,0.83,37.42,#N/A
5/22/17,Say'on,9184,237,0.54,29.19,#N/A
5/22/17,Amran,6150,150,0.08,74.6,29
5/22/17,Al Mahwit,8402,146,0.17,55.02,27
5/22/17,Al Dhale'e,5580,223,0.75,27.57,30
5/22/17,Abyan,4683,42,0.51,69.94,12
5/22/17,Sana'a,9096,4,0.62,98.37,23
5/22/17,Hajjah,5987,3,0.01,3.57,17
5/22/17,Dhamar,4097,296,0.61,8.41,20
5/22/17,Al Hudaydah,5341,290,0.52,64.62,18
5/22/17,Al Bayda,6864,267,0.06,48.32,14
5/22/17,Amanat Al Asimah,7911,220,0,92.62,13
5/22/17,Lahj,5738,60,0.33,22.22,25
5/22/17,Raymah,5256,290,0.84,96.4,31
5/22/17,Aden,7993,112,0.46,95.19,24
5/22/17,Al Jawf,1716,107,0.4,78.1,16
5/22/17,Ibb,4495,289,0.03,52.46,11
5/22/17,Taizz,5694,32,0,31.48,15
5/22/17,Marib,2581,16,0.44,29.18,26
5/22/17,Al Maharah,5587,9,0.67,70.84,28
5/22/17,Sa'ada,5986,69,0.28,44.48,22
5/22/17,Shabwah,8863,71,0.03,88.29,21
5/22/17,Moklla,2565,148,0.43,90.75,#N/A
5/22/17,Say'on,1124,93,0.45,8.24,#N/A
5/22/17,Amran,7303,66,0.31,14.09,29
5/22/17,Al Mahwit,1360,166,0.07,71.46,27
5/22/17,Al Dhale'e,1825,9,0.7,69.22,30
5/22/17,Abyan,7468,18,0.76,16.79,12
5/22/17,Sana'a,4831,249,0.63,14.05,23
5/22/17,Hajjah,8308,37,0.97,60,17
5/22/17,Dhamar,1909,87,0.34,54.5,20
5/22/17,Al Hudaydah,1960,84,0.76,14.22,18
5/22/17,Al Bayda,2438,195,0.12,37.48,14
5/22/17,Amanat Al Asimah,5380,118,0.72,8.96,13
5/22/17,Lahj,5582,205,0.63,32.96,25
5/22/17,Raymah,1685,277,0.1,36.24,31
5/22/17,Aden,7490,21,0.87,49.24,24
5/22/17,Al Jawf,5862,258,0.66,78.04,16
5/22/17,Ibb,3664,96,0.88,12.31,11
5/22/17,Taizz,7032,83,0.38,75.51,15
5/22/17,Marib,8829,80,0.27,44.9,26
5/22/17,Al Maharah,7008,47,0.97,73.04,28
5/22/17,Sa'ada,4604,264,0.5,19.24,22
5/22/17,Shabwah,4846,49,0.4,33.3,21
5/22/17,Moklla,1682,263,0.14,88.95,#N/A
5/22/17,Say'on,4317,95,0.19,61.06,#N/A
5/22/17,Amran,9173,142,0.68,77.9,29
5/22/17,Al Mahwit,2662,106,0.5,8.34,27
5/22/17,Al Dhale'e,6986,101,0.34,2.65,30
5/22/17,Abyan,4515,85,0.05,26.6,12
5/22/17,Hajjah,2009,265,0.81,9.05,17
5/22/17,Sana'a,6683,287,0.94,27.05,23
5/22/17,Dhamar,1647,268,0.09,8.81,20
5/22/17,Al Hudaydah,6637,134,0.07,38.62,18
5/22/17,Al Bayda,9029,49,0.48,16.57,14
5/22/17,Amanat Al Asimah,8696,139,0.15,49.65,13
5/22/17,Lahj,7239,165,0.05,73.02,25
5/22/17,Raymah,2966,165,0.61,89.63,31
5/22/17,Aden,2905,201,0.9,71.85,24
5/22/17,Al Jawf,4286,169,0.85,20.4,16
5/22/17,Ibb,5650,90,0.81,11.26,11
5/22/17,Taizz,1705,268,0.08,54.12,15
5/22/17,Marib,3519,132,0.59,56.52,26
5/22/17,Al Maharah,3800,73,0.44,84.62,28
5/22/17,Sa'ada,7618,200,0.08,88.2,22
5/22/17,Shabwah,2268,233,0.8,39.82,21
5/22/17,Moklla,1840,119,0.84,31.2,#N/A
5/22/17,Say'on,7572,95,0.68,6.84,#N/A
5/22/17,Amran,3663,267,0.52,86.65,29
5/22/17,Al Mahwit,5001,118,0.97,52.98,27
5/22/17,Al Dhale'e,4197,197,0.6,46.52,30
5/22/17,Abyan,6901,23,0.88,9.05,12
5/22/17,Hajjah,3555,80,0.27,9.44,17
5/22/17,Sana'a,8799,200,0.75,23.03,23
5/22/17,Dhamar,7501,74,0.64,71.84,20
5/22/17,Al Hudaydah,6167,257,0.19,51.55,18
5/22/17,Al Bayda,5504,248,0.26,2.66,14
5/22/17,Amanat Al Asimah,8479,26,0.24,33.67,13
5/22/17,Lahj,7232,71,0.32,41.34,25
5/22/17,Raymah,1384,73,0.38,96.63,31
5/22/17,Aden,8589,70,0.65,41.6,24
5/22/17,Al Jawf,5383,134,0.62,72.5,16
5/22/17,Ibb,8738,287,0.87,80.91,11
5/22/17,Taizz,1701,142,0.11,46.1,15
5/22/17,Marib,8238,127,0.12,24.17,26
5/22/17,Al Maharah,7351,131,0.8,69.78,28
5/22/17,Sa'ada,6454,38,0.59,64.76,22
5/22/17,Shabwah,5050,70,0.82,0.91,21
5/22/17,Moklla,2832,116,0.39,77.29,#N/A
5/22/17,Say'on,6610,68,0.77,58.59,#N/A
5/22/17,Amran,2016,69,0.05,78.74,29
5/22/17,Al Mahwit,6429,150,0.5,25.33,27
5/22/17,Al Dhale'e,7668,256,0.39,38.87,30
5/22/17,Abyan,7054,43,0.23,50.53,12
5/22/17,Hajjah,2739,100,0.17,36.77,17
5/22/17,Sana'a,4899,109,0.06,83.76,23
5/22/17,Dhamar,4312,206,0.11,4.34,20
5/22/17,Al Hudaydah,1085,243,0.63,38.46,18
5/22/17,Al Bayda,7330,34,0.66,15.18,14
5/22/17,Amanat Al Asimah,8618,25,0.27,43.52,13
5/22/17,Raymah,3461,118,0.76,55.48,31
5/22/17,Lahj,4473,60,0.6,30.26,25
5/22/17,Aden,1272,282,0.29,52.76,24
5/22/17,Al Jawf,4078,56,0.15,51.72,16
5/22/17,Ibb,2872,268,0.25,15.08,11
5/22/17,Taizz,8706,9,0.28,13.88,15
5/22/17,Marib,1514,71,0.62,73.07,26
5/22/17,Al Maharah,1099,109,0.06,57.62,28
5/22/17,Sa'ada,6879,8,0.97,19.38,22
5/22/17,Shabwah,5000,218,0.4,95.32,21
5/22/17,Moklla,3343,55,0.89,95.5,#N/A
5/22/17,Say'on,6643,166,0.05,35.86,#N/A
5/22/17,Amran,5189,263,0.64,41.37,29
5/22/17,Al Mahwit,7833,19,0.34,58.14,27
5/22/17,Al Dhale'e,2542,284,0.86,72.84,30
5/22/17,Abyan,8066,16,0.05,28.46,12
5/22/17,Hajjah,3766,115,0.57,23.71,17
5/22/17,Dhamar,8202,27,0.43,45.83,20
5/22/17,Sana'a,2141,55,0.99,23.48,23
5/22/17,Al Hudaydah,9077,287,0.39,75.92,18
5/22/17,Al Bayda,2563,161,0.95,89.73,14
5/22/17,Amanat Al Asimah,3279,214,0.79,35.64,13
5/22/17,Raymah,9041,109,0.64,35.88,31
5/22/17,Aden,1827,268,0.03,23.41,24
5/22/17,Lahj,8068,72,0.81,12.12,25
5/22/17,Al Jawf,5905,272,0.99,88.38,16
5/22/17,Ibb,7141,55,0.86,85.27,11
5/22/17,Taizz,2842,58,0.45,86.91,15
5/22/17,Marib,7327,174,0.14,45.25,26
5/22/17,Al Maharah,3445,49,0.85,27.31,28
5/22/17,Sa'ada,6672,185,0.77,60.42,22
5/22/17,Shabwah,6004,208,0.8,47.84,21
5/22/17,Moklla,3020,93,0.74,53.01,#N/A
5/22/17,Say'on,5533,153,0.19,19.96,#N/A
5/22/17,Amran,8591,164,0.86,23.15,29
5/22/17,Al Mahwit,6426,0,0.01,86.16,27
5/22/17,Al Dhale'e,3505,255,0.09,56.53,30
5/22/17,Abyan,6864,149,0.77,81.52,12
5/22/17,Hajjah,5859,41,0.88,77.74,17
5/22/17,Dhamar,4286,150,0.85,71.58,20
5/22/17,Sana'a,4413,85,0.53,50.18,23
5/22/17,Al Hudaydah,8038,208,0.93,55.49,18
5/22/17,Al Bayda,1572,221,0.06,36.24,14
5/22/17,Amanat Al Asimah,7740,4,0.09,32.17,13
5/22/17,Raymah,6289,284,0.31,36,31
5/22/17,Aden,7688,43,0.34,4.42,24
5/22/17,Lahj,3920,126,0.13,71.09,25
5/22/17,Al Jawf,2758,69,0.35,2.73,16
5/22/17,Ibb,2282,84,0.21,62.49,11
5/22/17,Taizz,1873,52,0.43,44.18,15
5/22/17,Marib,8017,228,0.58,56.87,26
5/22/17,Al Maharah,7384,243,0.1,55.41,28
5/22/17,Sa'ada,8916,116,0.85,46.79,22
5/22/17,Shabwah,7154,260,0.4,54.9,21
5/22/17,Moklla,6300,187,0.19,5.3,#N/A
5/22/17,Say'on,7893,244,0.57,88.67,#N/A
5/22/17,Amran,2797,144,0.61,34.31,29
5/22/17,Al Mahwit,7451,60,0.81,71.92,27
5/22/17,Al Dhale'e,4294,241,0.41,32.12,30
5/22/17,Abyan,9120,142,0.4,3.58,12
5/22/17,Hajjah,4023,132,0.48,22.86,17
5/22/17,Dhamar,2925,80,0.16,14.16,20
5/22/17,Sana'a,4377,116,0.76,14.9,23
5/22/17,Al Hudaydah,5319,248,0.65,21.44,18
5/22/17,Al Bayda,2938,167,0.12,9.34,14
5/22/17,Amanat Al Asimah,7834,168,0.64,61.76,13
5/22/17,Raymah,3943,132,0.04,57.26,31
5/22/17,Aden,8371,176,0.33,88.36,24
5/22/17,Lahj,7026,19,0.86,96.96,25
5/22/17,Al Jawf,6549,32,0.54,77.57,16
5/22/17,Ibb,3278,297,0.16,27.04,11
5/22/17,Taizz,4974,177,0.68,36.14,15
5/22/17,Marib,1912,177,0.64,68.77,26
5/22/17,Al Maharah,6355,297,0.02,80.69,28
5/22/17,Sa'ada,8979,120,0.19,56.15,22
5/22/17,Shabwah,7944,114,0.7,87.75,21
5/22/17,Moklla,2423,9,0.55,51.75,#N/A
5/22/17,Say'on,1283,87,0.88,40.51,#N/A
5/22/17,Amran,2217,169,0.94,0.4,29
5/22/17,Al Mahwit,7770,218,0.47,16.75,27
5/22/17,Al Dhale'e,7447,10,0.26,6.91,30
5/22/17,Abyan,4507,56,0.8,42.89,12
5/22/17,Hajjah,2341,6,0.99,10.4,17
5/22/17,Dhamar,7927,108,0.77,94.82,20
5/22/17,Al Bayda,6476,13,0.33,37.54,14
5/22/17,Al Hudaydah,6030,123,0.83,38.02,18
5/22/17,Sana'a,6825,205,0.79,38.1,23
5/22/17,Amanat Al Asimah,1483,250,0.97,44.31,13
5/22/17,Raymah,8220,103,0.22,14.58,31
5/22/17,Aden,7578,89,0.22,35.28,24
5/22/17,Lahj,3156,206,0.97,63.73,25
5/22/17,Al Jawf,7885,239,0.72,83.94,16
5/22/17,Ibb,1647,294,0.17,82.87,11
5/22/17,Taizz,8962,18,0.13,73.23,15
5/22/17,Marib,2874,67,0.36,48.49,26
5/22/17,Al Maharah,8446,202,0.91,1.07,28
5/22/17,Sa'ada,7479,104,0.96,79.07,22
5/22/17,Shabwah,6223,40,0.79,14.75,21
5/22/17,Moklla,1911,263,0.6,75.17,#N/A
5/22/17,Say'on,7029,103,0.5,45.79,#N/A
5/22/17,Amran,7069,27,0.08,9.07,29
5/22/17,Al Mahwit,4791,78,0.88,23.01,27
5/22/17,Al Dhale'e,2584,60,0.53,73.68,30
5/22/17,Abyan,1732,63,0.56,73.63,12
5/22/17,Hajjah,9181,255,0.33,94.94,17
5/22/17,Dhamar,3260,106,0.75,97.24,20
5/22/17,Al Bayda,7318,258,0.61,23.86,14
5/22/17,Al Hudaydah,7221,248,0.94,0.94,18
5/22/17,Sana'a,3544,87,0.77,7.06,23
5/22/17,Amanat Al Asimah,3223,114,0.39,75.88,13
5/22/17,Aden,1400,153,0.66,95.03,24
5/22/17,Raymah,6444,103,0.76,59.48,31
5/22/17,Lahj,8372,35,0.79,90.84,25
5/22/17,Al Jawf,2324,242,0.66,23.21,16
5/22/17,Ibb,7772,135,0.48,56.98,11
5/22/17,Taizz,1755,244,0.16,39.27,15
5/22/17,Marib,8187,15,0.05,5.78,26
5/22/17,Al Maharah,8070,80,0.39,69.79,28
5/22/17,Sa'ada,7799,28,0.54,75.57,22
5/22/17,Shabwah,1901,140,0.53,24.22,21
5/22/17,Moklla,6300,36,0.15,33.79,#N/A
5/22/17,Say'on,3339,109,0.36,40.54,#N/A
5/22/17,Amran,7820,293,0.2,60.58,29
5/22/17,Al Mahwit,5046,72,0.68,51.85,27
5/22/17,Al Dhale'e,8298,133,0.17,48.57,30
5/22/17,Abyan,8024,94,0.97,6.37,12
5/22/17,Hajjah,2597,196,0.19,37.87,17
5/22/17,Dhamar,3577,218,0.47,22.58,20
5/22/17,Al Bayda,5704,92,0.66,54.32,14
5/22/17,Al Hudaydah,2347,75,0.79,82.83,18
5/22/17,Sana'a,3815,164,0.08,7.66,23
5/22/17,Amanat Al Asimah,3039,272,0.05,77.42,13
5/22/17,Aden,5084,85,0.06,42.12,24
5/22/17,Raymah,7204,285,0.99,21.4,31
5/22/17,Lahj,6514,245,0.13,9.16,25
5/22/17,Al Jawf,7093,121,0.27,93.68,16
5/22/17,Ibb,1123,138,0.97,27.34,11
5/22/17,Taizz,6543,64,0.4,55.94,15
5/22/17,Marib,8855,2,0.12,82.42,26
5/22/17,Al Maharah,5747,283,0.74,87.52,28
5/22/17,Sa'ada,4987,151,0.39,73.47,22
5/22/17,Shabwah,6748,13,0.16,27.11,21
5/22/17,Moklla,3510,232,0.84,13.39,#N/A
5/22/17,Say'on,6861,47,0.73,6.26,#N/A
5/22/17,Amran,2783,21,0.76,89.58,29
5/22/17,Al Mahwit,7027,198,0.92,35.58,27
5/22/17,Al Dhale'e,1826,133,0.57,97.74,30
5/22/17,Abyan,1130,127,0.86,73.71,12
5/22/17,Hajjah,6108,127,0.58,26.42,17
5/22/17,Dhamar,8272,178,0.53,5.35,20
5/22/17,Al Bayda,4569,266,0.39,82.79,14
5/22/17,Al Hudaydah,9005,200,0.85,43.31,18
5/22/17,Amanat Al Asimah,8482,79,0.26,71.18,13
5/22/17,Sana'a,3652,56,0.18,64.61,23
5/22/17,Raymah,9158,274,0.6,58.97,31
5/22/17,Aden,5213,131,0.53,3.9,24
5/22/17,Lahj,7021,16,0.14,95.71,25
5/22/17,Al Jawf,1873,186,0.56,13.82,16
5/22/17,Ibb,1575,285,0.78,40.04,11
5/22/17,Taizz,9117,109,0.55,71.9,15
5/22/17,Marib,5291,120,0.7,12.67,26
5/22/17,Al Maharah,7313,134,0.02,97.07,28
5/22/17,Sa'ada,4992,31,0.48,37.32,22
5/22/17,Shabwah,8210,115,0.69,55.33,21
5/22/17,Moklla,7596,88,0.73,95.76,#N/A
5/22/17,Say'on,6221,110,0.52,77.27,#N/A
5/22/17,Amran,5268,71,0.01,96.14,29
5/22/17,Al Mahwit,1636,295,0.22,86.56,27
5/22/17,Al Dhale'e,2368,289,0.69,81.4,30
5/22/17,Abyan,3230,168,0.86,65.13,12
5/22/17,Hajjah,2417,198,0.83,81.15,17
5/22/17,Dhamar,1149,152,0.98,50.5,20
5/22/17,Al Bayda,7130,222,0.61,43.52,14
5/22/17,Al Hudaydah,7599,213,0.81,76.8,18
5/22/17,Amanat Al Asimah,3904,102,0.65,93.61,13
5/22/17,Sana'a,7016,124,0.15,53.98,23
5/22/17,Aden,4724,201,0.34,61.95,24
5/22/17,Raymah,3496,222,0.1,47.15,31
5/22/17,Lahj,4828,277,0.59,19.15,25
5/22/17,Al Jawf,5802,8,0.9,2.79,16
5/22/17,Ibb,8793,222,0.56,14.66,11
5/22/17,Taizz,4419,221,0.22,93.86,15
5/22/17,Marib,4097,279,0.51,53.16,26
5/22/17,Al Maharah,4794,283,0.89,61.02,28
5/22/17,Sa'ada,4077,53,0.98,11.88,22
5/22/17,Shabwah,6849,243,0.12,84.57,21
5/22/17,Moklla,5880,65,0.8,59.96,#N/A
5/22/17,Say'on,3448,60,0.12,27,#N/A
5/22/17,Amran,7989,257,0.95,17,29
5/22/17,Al Mahwit,5590,179,0.91,36.03,27
5/22/17,Al Dhale'e,2086,30,0.43,17.19,30
5/22/17,Abyan,1760,50,0.16,35.09,12
5/22/17,Hajjah,7731,101,0.99,97.86,17
5/22/17,Dhamar,3469,106,0.66,13.86,20
5/22/17,Al Bayda,2846,92,0.87,65.85,14
5/22/17,Al Hudaydah,4943,278,0.75,28.52,18
5/22/17,Amanat Al Asimah,2238,65,0.83,58.3,13
5/22/17,Sana'a,7676,157,0.25,22.13,23
5/22/17,Aden,8628,199,0.67,42.32,24
5/22/17,Raymah,7046,3,0.69,48.43,31
5/22/17,Lahj,7826,17,0.37,6.56,25
5/22/17,Al Jawf,8146,79,0.43,91.98,16
5/22/17,Ibb,1824,129,0.16,31.09,11
5/22/17,Taizz,2773,157,0.9,82.56,15
5/22/17,Marib,1182,55,0.49,94.37,26
5/22/17,Al Maharah,2628,203,0.53,29.75,28
5/22/17,Sa'ada,3671,97,0.59,65.2,22
5/22/17,Shabwah,6752,11,0.39,67.32,21
5/22/17,Moklla,3109,80,0.48,97.16,#N/A
5/22/17,Say'on,3711,221,0.4,63.99,#N/A
5/22/17,Amran,4699,57,0.58,54.72,29
5/22/17,Al Mahwit,3650,180,0.68,55.47,27
5/22/17,Al Dhale'e,4389,58,0.6,77.37,30
5/22/17,Abyan,7883,31,0.19,33.47,12
5/22/17,Hajjah,2468,65,0.35,33.51,17
5/22/17,Dhamar,4953,175,0.82,64.56,20
5/22/17,Al Bayda,4860,283,0.04,46.07,14
5/22/17,Al Hudaydah,3161,14,0.19,46.83,18
5/22/17,Amanat Al Asimah,4411,36,0.85,33.63,13
5/22/17,Sana'a,6385,280,0.73,68.22,23
5/22/17,Aden,2173,234,0.05,9.87,24
5/22/17,Raymah,6470,287,0.2,62.43,31
5/22/17,Lahj,4089,293,0.05,1.79,25
5/22/17,Al Jawf,1036,159,0.12,4.37,16
5/22/17,Ibb,3623,184,0.31,91.46,11
5/22/17,Taizz,6811,157,0.05,5.26,15
5/22/17,Marib,6533,16,0.73,56.69,26
5/22/17,Al Maharah,8531,277,0.26,46.87,28
5/22/17,Sa'ada,2995,28,0.29,6.13,22
5/22/17,Shabwah,1906,64,0.65,57.24,21
5/22/17,Moklla,6562,129,0.6,44.92,#N/A
5/22/17,Say'on,8609,251,0.96,4.01,#N/A
5/22/17,Amran,7177,190,0.98,41.23,29
5/22/17,Al Mahwit,5790,193,0.64,49.19,27
5/22/17,Al Dhale'e,3486,7,0.54,87.82,30
5/22/17,Abyan,7439,114,0.5,8.75,12
5/22/17,Hajjah,9104,298,0.75,58.7,17
5/22/17,Dhamar,5016,83,0.82,0.57,20
5/22/17,Al Bayda,6914,66,0.55,87.12,14
5/22/17,Al Hudaydah,6744,232,0.97,91.9,18
5/22/17,Amanat Al Asimah,1054,176,0.82,83.08,13
5/22/17,Sana'a,9016,211,0.14,11.4,23
5/22/17,Aden,5846,12,0.13,3.88,24
5/22/17,Raymah,7059,29,0.05,58.23,31
5/22/17,Lahj,2491,245,0.5,49,25
5/22/17,Al Jawf,6287,75,0.09,9.14,16
5/22/17,Ibb,5552,262,0.06,25.25,11
5/22/17,Taizz,7630,25,0.01,23.63,15
5/22/17,Marib,8502,178,0.51,18.7,26
5/22/17,Al Maharah,4668,276,0.03,93.78,28
5/22/17,Sa'ada,3458,144,0.54,70.03,22
5/22/17,Shabwah,5530,15,0.04,28.86,21
5/22/17,Moklla,8758,150,0.16,75.97,#N/A
5/22/17,Say'on,9133,111,0.39,20.1,#N/A
5/22/17,Amran,6037,239,0.25,45.4,29
5/22/17,Al Mahwit,4999,214,0.2,28.6,27
5/22/17,Al Dhale'e,3914,159,0.99,46.57,30
5/22/17,Abyan,7472,270,0.21,88.71,12
5/22/17,Hajjah,4891,97,0.18,51.96,17
5/22/17,Dhamar,7111,222,0.56,31.16,20
5/22/17,Al Bayda,8263,51,0.8,36.53,14
5/22/17,Al Hudaydah,5862,43,0.19,29.33,18
5/22/17,Amanat Al Asimah,6196,128,0.13,34.31,13
5/22/17,Sana'a,5282,300,0.5,58.3,23
5/22/17,Aden,1586,214,0.53,52.45,24
5/22/17,Raymah,7001,88,0.33,29.7,31
5/22/17,Lahj,7777,53,0.83,48.94,25
5/22/17,Al Jawf,3493,184,0.45,74.99,16
5/22/17,Ibb,1606,87,1,11.3,11
5/22/17,Taizz,1337,216,0.74,19.66,15
5/22/17,Marib,1531,240,0.46,91.73,26
5/22/17,Al Maharah,7641,89,0.56,73.03,28
5/22/17,Sa'ada,8110,255,0.46,84.47,22
5/22/17,Shabwah,2677,262,1,33.82,21
5/22/17,Moklla,4088,142,0.03,1.63,#N/A
5/22/17,Say'on,4100,180,0.95,9.96,#N/A
5/22/17,Amran,2307,103,0.9,96.44,29
5/22/17,Al Mahwit,5229,140,0.01,70.95,27
5/22/17,Al Dhale'e,3375,297,0.11,83.66,30
5/22/17,Abyan,3750,37,0.34,91.34,12
5/22/17,Hajjah,1360,136,0.06,53.97,17
5/22/17,Dhamar,7991,216,0.76,79.19,20
5/22/17,Al Bayda,4361,45,0.13,85.55,14
5/22/17,Al Hudaydah,9049,32,0.24,69.83,18
5/22/17,Amanat Al Asimah,8257,27,0.81,9.57,13
5/22/17,Sana'a,6157,95,0.91,85.55,23
5/22/17,Aden,4096,1,0.79,51.4,24
5/22/17,Raymah,2354,177,0.75,41.75,31
5/22/17,Lahj,6690,296,0.45,65.41,25
5/22/17,Al Jawf,6920,55,0.88,57.68,16
5/22/17,Ibb,8223,144,0.59,81.06,11
5/22/17,Taizz,9128,201,0.67,21.7,15
5/22/17,Marib,7403,215,0.53,5.59,26
5/22/17,Al Maharah,7872,279,0.32,8.27,28
5/22/17,Sa'ada,3207,147,0.2,65.1,22
5/22/17,Shabwah,5013,154,0.24,42.46,21
5/22/17,Moklla,2749,64,0.44,16.06,#N/A
5/22/17,Say'on,1442,99,0.56,15.94,#N/A
5/22/17,Amran,2941,83,0.01,83.91,29
5/22/17,Al Mahwit,4279,95,0.36,69.36,27
5/22/17,Al Dhale'e,8884,60,0.26,79.33,30
5/22/17,Abyan,7382,150,0.92,64.66,12
5/22/17,Hajjah,4446,121,0.94,40.7,17
5/22/17,Dhamar,6431,248,0.1,27.45,20
5/22/17,Al Bayda,6490,231,0.74,29.87,14
5/22/17,Al Hudaydah,2440,179,0.95,3.84,18
5/22/17,Amanat Al Asimah,5874,258,0.03,86.95,13
5/22/17,Sana'a,6449,34,0.33,26.49,23
5/22/17,Aden,6974,67,0.78,51.44,24
5/22/17,Raymah,5037,80,0.48,21.38,31
5/22/17,Lahj,3155,173,0.73,52.66,25
5/22/17,Al Jawf,8136,66,0.68,57.85,16
5/22/17,Ibb,1019,0,0.03,65.12,11
5/22/17,Taizz,6555,287,0.71,62.23,15
5/22/17,Marib,5917,198,0.28,37.68,26
5/22/17,Al Maharah,3201,19,0.11,71.4,28
5/22/17,Sa'ada,5814,257,0.74,38.76,22
5/22/17,Shabwah,4361,172,0.54,61.69,21
5/22/17,Moklla,8992,120,0.95,20.86,#N/A
5/22/17,Say'on,8447,264,0.17,50.01,#N/A
5/22/17,Amran,4307,170,0.15,61.69,29
5/22/17,Al Mahwit,4742,164,0.21,81.8,27
5/22/17,Al Dhale'e,2502,300,0.31,10.23,30
5/22/17,Abyan,3883,77,0.99,20.86,12
5/22/17,Hajjah,8046,118,0.81,76.7,17
5/22/17,Dhamar,3275,292,0.39,48.92,20
5/22/17,Al Bayda,8638,293,0.56,57.38,14
5/22/17,Al Hudaydah,6813,102,0.57,52.47,18
5/22/17,Amanat Al Asimah,7160,268,0.14,50.12,13
5/22/17,Sana'a,5161,75,0.08,36.3,23
5/22/17,Aden,8543,202,0.35,49.37,24
5/22/17,Raymah,5406,94,0.6,5.69,31
5/22/17,Lahj,6091,230,0.45,80.69,25
5/22/17,Al Jawf,2263,142,0.23,70.46,16
5/22/17,Ibb,1028,46,0.72,49.65,11
5/22/17,Taizz,1061,1,0.69,16.02,15
5/22/17,Marib,6715,251,1,7.86,26
5/22/17,Al Maharah,2677,118,0.02,42.14,28
5/22/17,Sa'ada,4237,108,0.12,36.12,22
5/22/17,Shabwah,4548,128,0.31,25.82,21
5/22/17,Moklla,7762,38,0.96,86.44,#N/A
5/22/17,Say'on,5620,182,0.47,7.3,#N/A
5/22/17,Amran,3483,292,0.06,37.74,29
5/22/17,Al Mahwit,9034,211,0.73,98.36,27
5/22/17,Al Dhale'e,4040,176,0.95,54.5,30
5/22/17,Abyan,8771,211,0.76,5.7,12
